motion_type,surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,odom_x,odom_y,odom_theta,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
straight,cell_carpet,0.2,-3.141592653589793,2.4000298976898193,-0.27135535545486567,-0.00927388122903966,0.3430431741719771,-0.4117688291797962,0.00020499884095436047,-0.0001997031671032899,0.474,-0.422,0.289,-0.303
straight,cell_carpet,0.2,-3.141592653589793,2.600253105163574,-0.3166486055180583,-0.00914706763926798,0.3497687312888129,-0.45235077359431575,0.00019656459256257516,-0.00027564662585977204,0.416,-0.303,0.359,-0.29
straight,cell_carpet,0.2,-3.141592653589793,2.8000314235687256,-0.36186765571142837,-0.008892082773164889,0.3569722208953797,-0.4915437184160338,0.00018635090877866783,-0.0003834675853551487,0.418,-0.427,0.429,-0.334
straight,cell_carpet,0.2,0,3.0002262592315674,-0.407159473675757,-0.004433481803805928,0.743893539701466,-0.5315228678187727,0.000178417071454,-0.0005278539108720035,0.427,-0.353,0.288,-0.33
straight,cell_carpet,0.2,0,3.20027232170105,-0.45074941170208305,-0.001479350319149475,-0.17676446703901458,-0.5326088097878603,3.013540378084007e-05,-0.0008991329987460496,-0.753,0.83,-0.997,1.042
straight,cell_carpet,0.2,0,3.4002883434295654,-0.49745992794005045,-0.0023156600881105716,-0.16165373695820542,-0.5004517686498744,4.149453402317333e-05,-0.0009150717457965845,-0.326,0.413,-0.493,0.442
straight,cell_carpet,0.2,0,3.600051164627075,-0.5413931578837485,-0.00032006924628980027,-0.18342895140321633,-0.46376031007564483,4.199724380176285e-05,-0.0008025629396472066,-0.198,0.33,-0.384,0.385
straight,cell_carpet,0.2,0,3.800274133682251,-0.5849900348043806,0.0005916455483699345,-0.2198697388852773,-0.425935001798132,6.440087172493881e-05,-0.0007041177283668041,-0.173,0.276,-0.323,0.376
straight,cell_carpet,0.2,0,4.00026798248291,-0.6223876868361697,0.002447595047999407,0.8697369502006879,-0.38836127836705875,0.00010971476300310375,-0.0006722402303687021,-0.242,0.358,-0.426,0.336
straight,cell_carpet,0.2,0,4.2002623081207275,-0.5961878867880483,0.000569501007851636,0.5244367123543676,-0.3495552050373345,0.0002083910531451615,-0.0007613097088633136,-0.284,0.397,-0.495,0.388
straight,cell_carpet,0.2,0,4.400231599807739,-0.5544797309582704,-0.002209779011197066,-0.16170107141598397,-0.31051029927196283,0.0001488688734001438,-0.0007256819179230416,-0.298,0.365,-0.374,0.387
straight,cell_carpet,0.2,0,4.599961280822754,-0.5098282289843604,-0.002144011768759224,-0.16258121291038188,-0.2713013631069633,0.00023306476403944006,-0.0006966171406438486,-0.271,0.278,-0.37,0.36
straight,cell_carpet,0.2,0,4.800034523010254,-0.46762272992666304,-0.0039861969819742216,0.4757122901122708,-0.23235395346613535,0.00014185534113510256,-0.0006919292733039181,-0.239,0.269,-0.408,0.349
straight,cell_carpet,0.2,0,5.000272750854492,-0.4240168744785568,-0.0057104349055158155,-0.13969718125328354,-0.1926953249448865,0.0001617670667269167,-0.0005531683959795221,-0.227,0.271,-0.441,0.437
straight,cell_carpet,0.2,0,5.200276851654053,-0.38019005617721224,-0.003594713034924757,0.7446496850786523,-0.15267498461406154,0.0002826954210005325,-0.0004247208216558374,-0.334,0.328,-0.391,0.352
straight,cell_carpet,0.2,0,5.400270223617554,-0.3328996446517757,-0.006665106936037557,-0.11437739109613651,-0.11271535923031256,0.0002564269576969388,-0.00032627559827396114,-0.217,0.406,-0.399,0.349
straight,cell_carpet,0.2,0,5.600360155105591,-0.2890762242969765,-0.010845500921948081,0.001575451633985675,-0.07289578198001218,0.0002544109561626491,-0.00030283625921325705,-0.199,0.279,-0.3,0.327
straight,cell_carpet,0.2,0,5.800281286239624,-0.24362432174507848,-0.008473300530451311,-0.030092574449931825,-0.032808369725584874,0.000224639272480732,-0.0003159622890923785,-0.245,0.321,-0.366,0.438
square,cell_carpet,0.2,0,0.20004010200500488,0.0026803438942496483,-4.219822861786793e-05,-0.03771694821797811,-6.849231351802043e-07,7.571333432432326e-07,-9.372802166202066e-07,-0.005,-0.419,0.436,0.062
square,cell_carpet,0.2,0,0.3998095989227295,0.0026803438942496483,-4.219822861786793e-05,-0.03771694821797811,0.01841655302541073,-0.00047442379203949114,-0.00021463659395105222,-0.965,0.562,-0.486,1.077
square,cell_carpet,0.2,0,0.5997564792633057,-0.0035700283187829474,0.00021142670313421819,0.855290013329282,0.052073628812317044,-0.0025869827715293003,-8.435513133470823e-05,-0.49,0.172,-0.162,0.681
square,cell_carpet,0.2,0,0.8000326156616211,0.0026803438942496483,-4.219822861786793e-05,-0.03771694821797811,0.08955571055957938,-0.004847962276026352,-0.00017152191264126204,-0.511,0.128,-0.127,0.647
square,cell_carpet,0.2,0,0.9998328685760498,0.0026803438942496483,-4.219822861786793e-05,-0.03771694821797811,0.1271576356831841,-0.00716613058522142,-0.00041802478250736394,-0.436,0.133,-0.111,0.59
square,cell_carpet,0.2,0,1.2000341415405273,0.0005163929809788304,-0.0002149910773876773,0.007317607787701796,0.16485882337565577,-0.009279198965398083,-0.0006579652545402673,-0.581,0.171,-0.121,0.664
square,cell_carpet,0.2,0,1.3997957706451416,0.03003777202487301,0.000593995145854162,0.06080218701025175,0.20367943297558716,-0.011554017789944249,-0.0005811094824139489,-0.499,0.138,-0.116,0.723
square,cell_carpet,0.2,0,1.6000242233276367,0.07316047716178664,0.0001352054958933674,0.6159505768421729,0.24215252968545847,-0.013725762774935923,-0.00048550818894164613,-0.571,0.149,-0.15,0.658
