surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,x,y,theta,odom_x,odom_y,odom_theta,x_loc,y_loc,theta_loc,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
cell_carpet,0.2,-2.443460952792061,1.999812126159668,-0.5260174398498453,-0.21916977565766216,-0.21454447055012554,-0.10310504960851935,0.02394768941976924,-0.002187333823539195,0.09804955068277382,0.1897722022541406,-0.0027339611100293346,-0.23300319899631577,-0.10881723642214786,-0.006118595217829967,-0.784,-1.675,1.991,0.894
cell_carpet,0.2,-2.443460952792061,2.1997156143188477,-0.5493915210764969,-0.20719222041452912,-0.21265637888388622,-0.12647913083517098,0.035925244662902284,-0.0002992421572998727,0.06872042521463795,0.17096191064920657,-0.003971551181087169,-0.26233232446445165,-0.12762752802708188,-0.0073561852888878,-0.837,-1.576,1.887,0.916
cell_carpet,0.2,-2.443460952792061,2.3997979164123535,-0.5821380455953777,-0.19200539725430962,-0.20789357684984439,-0.1592256553540518,0.051112067823121776,0.004463559876741963,0.03731828143642058,0.14744811439634678,-0.004247195480934876,-0.293734468242669,-0.15114132427994167,-0.007631829588735508,-0.652,-1.474,1.547,0.54
cell_carpet,0.2,-2.443460952792061,2.599802255630493,-0.6093233042223885,-0.17206158266124472,0.2799232046099832,-0.18641091398106252,0.07105588241618668,0.49228034133656956,0.006416296421404416,0.12268339013526651,-0.00378310031134536,-0.3246364532576852,-0.17590604854102193,-0.007167734419145992,-0.606,-1.328,1.628,0.681
cell_carpet,0.2,-2.443460952792061,2.799801826477051,-0.6460742424004308,-0.15699106565223425,0.23394792730947434,-0.22316185215910483,0.08612639942519715,0.4463050640360607,-0.024370593799551317,0.09765068938485459,-0.0037793500438952094,-0.3554233434786409,-0.20093874929143385,-0.007163984151695842,-0.511,-1.343,1.623,0.7
cell_carpet,0.2,-2.443460952792061,3.455361843109131,-0.6680449617254947,-0.13910366081706518,-0.45312225832298736,-0.24513257148416873,0.10401380426036622,-0.240765121596401,-0.047636627289853434,0.0789635527085275,-0.0036199636288022125,-0.378689376968943,-0.21962588596776095,-0.007004597736602844,-0.529,-1.448,1.656,0.58
cell_carpet,0.2,0.7853981633974483,0.19999170303344727,-0.8222530809309342,-0.019415089207758127,-0.24759283528815695,0.0,0.0,0.0,-0.07828553415706131,0.054947627881773466,-0.005205384925718428,-2.188224853677534e-06,-2.1431302793875617e-06,-9.375608650621925e-07,-0.604,-1.092,1.246,0.719
cell_carpet,0.2,0.7853981633974483,0.4000060558319092,-0.8222530809309342,-0.019415089207758127,-0.24759283528815695,0.0,0.0,0.0,-0.06845346722088808,0.059043230398719844,-0.004287510777150467,0.009829878711319559,0.004093459386666991,0.0009169365877028986,0.228,1.439,-1.31,-0.136
cell_carpet,0.2,0.7853981633974483,0.5999882221221924,-0.8222530809309342,-0.019415089207758127,-0.24759283528815695,0.0,0.0,0.0,-0.04670764121095012,0.06557220090829347,-0.0032111839417180744,0.031575704721257515,0.010622429896240612,0.001993263423135291,0.492,1.321,-1.542,-0.599
cell_carpet,0.2,0.7853981633974483,0.799980878829956,-0.8222530809309342,-0.019415089207758127,-0.24759283528815695,0.0,0.0,0.0,-0.023260123903019486,0.07430491121574156,-0.0007678726743740787,0.05502322202918815,0.01935514020368871,0.004436574690479287,0.669,1.466,-1.54,-0.704
cell_carpet,0.2,0.7853981633974483,0.9999785423278809,-0.8222530809309342,-0.019415089207758127,-0.24759283528815695,0.0,0.0,0.0,0.0010506650123972858,0.08550022588462804,0.001154152802428562,0.07933401094460492,0.030550454872575183,0.006358600167281928,0.675,1.769,-1.661,-0.773
cell_carpet,0.2,0.7853981633974483,1.2000713348388672,-0.8222530809309342,-0.019415089207758127,-0.24759283528815695,0.0,0.0,0.0,0.0248521893696604,0.10064181428308513,0.0010228925811698554,0.10313553530186803,0.04569204327103228,0.006227339946023221,0.624,1.648,-1.227,-1.0
cell_carpet,0.2,0.7853981633974483,1.4000110626220703,-0.7999548106581209,-0.022970331403606967,-0.2738684801145869,0.02229827027281328,-0.0035552421958488407,-0.026275644826429967,0.05378315071858921,0.12201220049985705,0.0020795366686186807,0.13206649665079684,0.06706242948780419,0.007283984033472047,0.775,1.444,-1.484,-0.643
cell_carpet,0.2,0.7853981633974483,1.6000537872314453,-0.7887753001761468,-0.02845275413200708,-0.2541582918655905,0.033477780754787356,-0.009037664924248952,-0.0065654565774335705,0.07807439058097256,0.1412905468186143,0.003460577121746316,0.1563577365131802,0.08634077580656145,0.008665024486599681,0.632,1.418,-1.498,-0.765
cell_carpet,0.2,0.7853981633974483,1.8000166416168213,-0.7523645338645275,-0.03716081588877393,-0.2823549536662018,0.06988854706640668,-0.017745726681015803,-0.034762118378044826,0.10542251369231248,0.16378675088444788,0.0051060034487214415,0.18370585962452013,0.10883697987239503,0.010310450813574807,0.708,1.61,-1.695,-0.855
cell_carpet,0.2,0.7853981633974483,1.9999852180480957,-0.7364134689767621,-0.04658221098572921,-0.26418134332987747,0.08583961195417211,-0.027167121777971086,-0.016588508041720518,0.1323159649610563,0.18666949387717735,0.0066454725153743816,0.21059931089326395,0.1317197228651245,0.011849919880227747,0.874,1.584,-1.848,-0.9
cell_carpet,0.2,0.7853981633974483,2.1999967098236084,-0.711791632890062,-0.06218803965326087,-0.271378991410435,0.11046144804087221,-0.04277295044550274,-0.023786156122278024,0.16172849795567198,0.21265423365590994,0.007342072623196756,0.2400118438878796,0.15770446264385707,0.012546519988050122,0.759,1.692,-1.768,-0.81
cell_carpet,0.2,0.7853981633974483,2.3999931812286377,-0.6957363529274164,-0.08099991419611494,0.7034274404076671,0.12651672800351776,-0.06158482498835681,0.9510202756958241,0.1890876480415221,0.2374014861068026,0.00756239629237415,0.2673709939737297,0.18245171509474972,0.012766843657227515,0.72,1.54,-1.536,-1.037
cell_carpet,0.2,0.7853981633974483,2.599982738494873,-0.6664143536393806,-0.10316944390124205,-0.24855982007751534,0.15583872729155357,-0.08375435469348393,-0.0009669847893583883,0.21626742028463602,0.262634973664079,0.0069914291169168065,0.2945507662168437,0.20768520265202617,0.012195876481770172,0.792,1.745,-1.559,-1.043
cell_carpet,0.2,0.7853981633974483,2.799992799758911,-0.6381391819232174,-0.12342562513638684,-0.20107277364685502,0.1841138990077168,-0.10401053592862872,0.04652006164130193,0.24354792141598608,0.2889461801984965,0.00609231533815271,0.32183126734819373,0.23399640918644365,0.011296762703006075,0.703,1.862,-1.571,-1.143
cell_carpet,0.2,0.7853981633974483,3.0000128746032715,-0.6141402055385686,-0.14405242976774527,0.276256516508167,0.20811287539236556,-0.12463734055998714,0.523849351796324,0.26864199341241846,0.3134572949555497,0.005132255164567827,0.3469253393446261,0.25850752394349685,0.010336702529421192,0.716,1.925,-1.583,-0.954
cell_carpet,0.2,0.7853981633974483,3.200061082839966,-0.5816463974669899,-0.1640463982689077,-0.2895836574556124,0.24060668346394432,-0.14463130906114957,-0.04199082216745542,0.296511343637523,0.34024701073776914,0.004009053825118065,0.37479468956973067,0.2852972397257163,0.00921350118997143,0.808,1.859,-1.593,-1.117
cell_carpet,0.2,0.7853981633974483,3.8221311569213867,-0.5656064972357991,-0.18793098882000014,-0.20646492719151838,0.25664658369513504,-0.168515899612242,0.04112790809663858,0.3179642807443245,0.36121223075767334,0.0035327698449005717,0.3962476266765321,0.3062624597456205,0.008737217209753937,0.756,1.864,-1.341,-1.185
cell_carpet,0.2,-2.356194490192345,0.19999909400939941,-0.4079039733058899,-0.3245324757321266,-0.17300982271073392,-0.003925459221863048,-0.002858557764147951,0.04618802533812111,0.3491257759335538,0.39051583573818976,0.0018648327401664265,6.473097074688461e-06,6.5215820860276e-06,-9.37571933954523e-07,0.788,1.306,-1.21,-0.951
cell_carpet,0.2,-2.356194490192345,0.39994311332702637,-0.40801362191646934,-0.3250689616711408,-0.16826683536121614,-0.004035107832442486,-0.003395043703162126,0.05093101268763889,0.3394109962239452,0.38660901949397114,0.001694194621699299,-0.009708306612533912,-0.0039002946621325973,-0.000171575690401082,0.022,-1.284,1.56,-0.055
cell_carpet,0.2,-2.356194490192345,0.5999412536621094,-0.4277994316990858,-0.3400705830524745,0.10974074849904202,-0.023820917615058945,-0.018396665084495833,0.32893859654789703,0.3206789554545097,0.3826151863916127,0.0006994298225530903,-0.028440347381969433,-0.007894127764491055,-0.0011663404895472908,-0.5,-1.203,1.63,0.51
cell_carpet,0.2,-2.356194490192345,0.7999303340911865,-0.4277994316990858,-0.3400705830524745,0.10974074849904202,-0.023820917615058945,-0.018396665084495833,0.32893859654789703,0.29573795041021356,0.3737792429931115,-0.0005297290395185186,-0.05338135242626557,-0.016730071162992244,-0.0023954993516188995,-0.503,-1.292,1.522,0.457
cell_carpet,0.2,-2.356194490192345,0.9999806880950928,-0.4277994316990858,-0.3400705830524745,0.10974074849904202,-0.023820917615058945,-0.018396665084495833,0.32893859654789703,0.2708993173666421,0.36217767051615135,0.00013219787229695921,-0.07821998546983705,-0.028331643639952386,-0.0017335724398034218,-0.557,-1.535,1.499,0.456
cell_carpet,0.2,-2.356194490192345,1.1999633312225342,-0.4079039733058899,-0.3245324757321266,-0.17300982271073392,-0.003925459221863048,-0.002858557764147951,0.04618802533812111,0.2455181941386854,0.3480334987682698,-0.0005372296269721354,-0.10360110869779374,-0.04247581538783396,-0.002402999939072516,-0.662,-1.478,1.959,0.795
cell_carpet,0.2,-2.356194490192345,1.3999526500701904,-0.4223208320002326,-0.32192578409348555,-0.17693509708638927,-0.018342317916205775,-0.00025186612550687215,0.04226275096246576,0.21961952112940716,0.33239742813621126,-0.0030208574322882413,-0.12949978170707196,-0.05811188601989248,-0.004886627744388622,-0.874,-1.529,1.903,1.035
cell_carpet,0.2,-2.356194490192345,1.6000099182128906,-0.46285936053617494,-0.3328574854018391,0.042318985340877316,-0.05888084645214808,-0.011183567433860453,0.26151683338973236,0.1917151729828304,0.3126265665155608,-0.004205005047271602,-0.15740412985364874,-0.07788274764054293,-0.006070775359371983,-0.786,-1.237,1.574,0.741
cell_carpet,0.2,-2.356194490192345,1.799999713897705,-0.4637998702369467,-0.30919160310566063,0.38788497292519214,-0.059821356152919836,0.012482314862318045,0.6070828209740472,0.16365792762553322,0.28905564188170624,-0.0037821627444878363,-0.1854613752109459,-0.1014536722743975,-0.0056479330565882176,-0.59,-1.313,1.557,0.575
cell_carpet,0.2,-2.356194490192345,1.9999611377716064,-0.5194781919482215,-0.31376616974706995,-0.00388982759285747,-0.11549967786419468,0.007907748220908728,0.21530802045599756,0.13605081084061804,0.26496853711132023,-0.0032111839417180376,-0.2130684919958611,-0.1255407770447835,-0.005076954253818418,-0.749,-1.277,1.47,0.625
cell_carpet,0.2,-2.356194490192345,2.199916124343872,-0.5244879073838201,-0.2885593486812453,-0.12781258399823195,-0.12050939329979327,0.0331145692867334,0.09138526405062308,0.10692756449892234,0.23911474102513874,-0.0026767693318592574,-0.2421917383375568,-0.151394573130965,-0.004542539643959638,-0.823,-1.623,1.513,0.691
cell_carpet,0.2,-2.356194490192345,2.399939775466919,-0.5449337750508998,-0.27141620283831236,-0.1805944327586744,-0.14095526096687294,0.050257715129666314,0.03860341529018063,0.07969101119710437,0.21473416188946406,-0.0019848419341122773,-0.26942829163937476,-0.17577515226663967,-0.0038506122462126586,-0.814,-1.444,1.827,0.701
cell_carpet,0.2,-2.356194490192345,2.5999953746795654,-0.572982673397536,-0.2524499348031442,-0.2043522548801416,-0.1690041593135091,0.06922398316483447,0.014845593168713422,0.05176899143689436,0.18872819819763956,-0.0013726072683263887,-0.2973503113995848,-0.20178111595846418,-0.0032383775804267698,-0.681,-1.559,1.834,0.673
cell_carpet,0.2,-2.356194490192345,2.7999608516693115,-0.6003875813677595,-0.2289320913545547,0.24144652912449246,-0.19640906728373264,0.09274182661342398,0.4606443771733475,0.024138921960933875,0.16302809194445567,-0.0009281976961880538,-0.32498038087554526,-0.22748122221164807,-0.002793968008288435,-0.739,-1.683,1.717,0.633
cell_carpet,0.2,-2.356194490192345,2.999941825866699,-0.6223350859288381,-0.20493893790512427,-0.41443782433931636,-0.21835657184481128,0.1167349800628544,-0.19523997629046133,-0.0038040996817450753,0.13751524463072498,-0.0009469491592485038,-0.3529234025182242,-0.25299406952537873,-0.002812719471348885,-0.803,-1.682,1.756,0.798
cell_carpet,0.2,-2.356194490192345,3.7723701000213623,-0.680160282067636,-0.15671642734652766,-0.23067054484113958,-0.27618176798360916,0.16495749062145101,-0.011472696792284548,-0.04291922497838426,0.10124801225934486,-0.001133526197489882,-0.39203852781486337,-0.28926130189675886,-0.002999296509590263,-0.741,-1.478,1.635,0.851
cell_carpet,0.2,0.8726646259971648,0.1999351978302002,-0.7973956584276931,-0.054310027991345836,-0.24982885001939337,0.0013772415667840932,-0.000805700970911094,-1.0384119595839019,-0.05297472349230401,0.09260652323303145,-0.0017748258269870301,-5.795908147879225e-06,-5.754925470780048e-06,-1.8751441799985929e-06,-0.701,-1.244,1.302,0.752
cell_carpet,0.2,0.8726646259971648,0.39986419677734375,-0.7918781017052756,-0.054486638544608335,-0.277856653595644,0.006894798289201587,-0.000982311524173593,-1.0664397631601525,-0.042293791274194914,0.09729809075580316,-0.0020035933681279957,0.010675136309961218,0.0046858125973009285,-0.00023064268532096413,0.538,1.472,-1.493,-0.339
cell_carpet,0.2,0.8726646259971648,0.5999331474304199,-0.7973956584276931,-0.054310027991345836,-0.24982885001939337,0.0013772415667840932,-0.000805700970911094,-1.0384119595839019,-0.025172443589167762,0.10362455181405303,-0.0005962967520793826,0.02779648399498837,0.011012273655550797,0.001176653930727649,0.444,1.357,-1.642,-0.582
cell_carpet,0.2,0.8726646259971648,0.7999343872070312,-0.7956651012331151,-0.05422689134892142,-0.2558591535298476,0.003107798761362135,-0.0007225643284866773,-1.0444422630943562,-0.0038022002030846692,0.11540505024080808,0.001122275321864955,0.04916672738107146,0.022792772082305846,0.0028952260046719866,0.731,1.113,-1.541,-0.624
cell_carpet,0.2,0.8726646259971648,0.999945878982544,-0.7998770336964953,-0.05371222846400461,0.8051956451423137,-0.0011041337020181174,-0.00020790144356987172,0.016612535577805176,0.017230249791617316,0.12879001725503228,0.00387310671406551,0.07019917737577344,0.03617773909653005,0.005646057396872541,0.673,1.569,-1.803,-0.944
cell_carpet,0.2,0.8726646259971648,1.1999645233154297,-0.7851746210778586,-0.05462706957655173,-0.25745063366949184,0.013598278916618578,-0.0011227425561169888,-1.0460337432340003,0.03947176542890079,0.14514190333294422,0.005319767316674507,0.09244069301305692,0.052529625174441985,0.007092717999481539,0.696,1.592,-1.901,-1.233
cell_carpet,0.2,0.8726646259971648,1.3998703956604004,-0.7851746210778586,-0.05462706957655173,-0.25745063366949184,0.013598278916618578,-0.0011227425561169888,-1.0460337432340003,0.06380494409709112,0.16564099368558768,0.006598594864980081,0.11677387168124725,0.07302871552708545,0.008371545547787112,0.719,1.598,-1.774,-1.088
cell_carpet,0.2,0.8726646259971648,1.5999433994293213,-0.7539443745454604,-0.07170043317443046,-0.26138463771847514,0.04482852544901683,-0.018196106153995723,-1.0499677472829836,0.08757065175118069,0.18802231030461472,0.006686724835644213,0.1405395793353368,0.09541003214611249,0.008459675518451245,0.755,1.659,-1.542,-1.015
cell_carpet,0.2,0.8726646259971648,1.7999229431152344,-0.7434180174688406,-0.08365731489907809,0.25476935492218844,0.055354882525636584,-0.030152987878643345,-0.5338137546423201,0.1123569705350771,0.21260989616616008,0.006205759594709446,0.16532589811923323,0.11999761800765785,0.007978710277516477,0.828,1.825,-1.428,-1.014
cell_carpet,0.2,0.8726646259971648,1.9999303817749023,-0.7136367860299418,-0.09865314405183277,-0.2663893890221731,0.08513611396453535,-0.04514881703139803,-1.0549724985866815,0.13813906732482492,0.23879278946685925,0.005294453186916012,0.19110799490898106,0.14618051130835702,0.0070674038697230435,0.885,1.584,-1.629,-1.098
cell_carpet,0.2,0.8726646259971648,2.19999361038208,2.8266681924021055,-2.080325936637461,-1.529250307254987,3.6254410923965827,-2.026821609617026,-2.3178334168194956,0.16462678079122717,0.26577054894005564,0.00429219860184076,0.2175957083753833,0.1731582707815534,0.006065149284647792,0.978,1.872,-1.354,-1.2
cell_carpet,0.2,0.8726646259971648,2.399942636489868,-0.6986472020297054,-0.11696982165202739,-0.21455195266847596,0.10012569796477178,-0.06346549463159265,-1.0031350622329844,0.1903281810642905,0.2917787845730199,0.0035018301086385804,0.24329710864844664,0.1991665064145177,0.005274780791445612,1.071,1.945,-1.413,-1.304
cell_carpet,0.2,0.8726646259971648,2.5999581813812256,-0.6682088627944317,-0.1359233195891009,-0.25022728589856974,0.1305640372000455,-0.08241899256866615,-1.0388103954630783,0.2171144792659253,0.3189167108562117,0.002566136031370182,0.2700834068500814,0.22630443269770947,0.004339086714177214,1.141,1.894,-1.456,-1.332
cell_carpet,0.2,0.8726646259971648,2.799978733062744,-0.6446526074529519,-0.15752903566584042,0.26914040488542507,0.15412029254152526,-0.10402470864540568,-0.5194427046790835,0.2437941684775507,0.3460096554952062,0.0017326350814402109,0.2967630960617068,0.253397377336704,0.003505585764247242,1.119,1.992,-1.518,-1.405
cell_carpet,0.2,0.8726646259971648,2.9998831748962402,-0.6446526074529519,-0.15752903566584042,0.26914040488542507,0.15412029254152526,-0.10402470864540568,-0.5194427046790835,0.27109644500344465,0.3737737657238859,0.0011897805734337797,0.32406537258760076,0.2811614875653836,0.0029627312562408113,1.225,1.877,-1.552,-1.484
cell_carpet,0.2,0.8726646259971648,3.1999528408050537,-0.5742347688733482,-0.22563543764341618,-0.19838309095437542,0.22453813112112897,-0.17213111062298142,-0.986966200518884,0.29810931379533506,0.40162039786083514,0.0010078914118612995,0.3510782413794912,0.3090081197023329,0.002780842094668331,1.169,1.751,-1.427,-1.538
cell_carpet,0.2,0.8726646259971648,3.872485876083374,-0.5742347688733482,-0.22563543764341618,-0.19838309095437542,0.22453813112112897,-0.17213111062298142,-0.986966200518884,0.3228700629458125,0.4273206394367161,0.0011907181463347708,0.3758389905299686,0.3347083612782139,0.002963668829141802,1.228,1.782,-1.474,-1.602
cell_carpet,0.2,-2.2689280275926285,0.1998424530029297,-0.4314597664632728,-0.3901847351275679,0.058424832796479594,0.0,0.0,0.0,0.34570562770880686,0.4521085164526808,-0.0004969139690641047,1.4452961763500305e-06,1.4424289807579704e-06,0.0,1.124,1.353,-1.103,-1.324
cell_carpet,0.2,-2.2689280275926285,0.39998292922973633,-0.4314597664632728,-0.3901847351275679,0.058424832796479594,0.0,0.0,0.0,0.3362433309022243,0.4486669319764112,-0.0010510197730002548,-0.00946085151040621,-0.003440142047288819,-0.0005541058039361501,0.033,-1.34,1.685,0.019
cell_carpet,0.2,-2.2689280275926285,0.5999853610992432,-0.41635592548387107,-0.3768508223423509,-0.1502921146966974,0.015103840979401706,0.013333912785217006,-0.20871694749317699,0.31600014456714454,0.4443161081112313,-0.0031127392095490728,-0.029704037845485975,-0.00779096591246875,-0.0026158252404849683,-0.435,-1.193,1.691,0.483
cell_carpet,0.2,-2.2689280275926285,0.7999932765960693,-0.41635592548387107,-0.3768508223423509,-0.1502921146966974,0.015103840979401706,0.013333912785217006,-0.20871694749317699,0.2932809316043472,0.435590209684978,-0.0028755341613911356,-0.052423250808283306,-0.016516864338722015,-0.0023786201923270307,-0.724,-1.503,1.564,0.444
cell_carpet,0.2,-2.2689280275926285,0.9999961853027344,-0.4314597664632728,-0.3901847351275679,0.058424832796479594,0.0,0.0,0.0,0.2693391531433478,0.42362203902023093,-0.002539884057101277,-0.07636502926928274,-0.028485035003469106,-0.002042970088037172,-0.802,-1.538,1.786,0.66
cell_carpet,0.2,-2.2689280275926285,1.1999635696411133,-0.4314597664632728,-0.3901847351275679,0.058424832796479594,0.0,0.0,0.0,0.246046007402452,0.4088066876028,-0.0036359022745166857,-0.09965817501017851,-0.04330038642090006,-0.0031389883054525813,-0.728,-1.49,1.776,0.785
cell_carpet,0.2,-2.2689280275926285,1.3999578952789307,-0.4201050401696246,-0.37241329719344585,0.28646818879869534,0.011354726293648199,0.01777143793412206,0.22804335600221576,0.2198268823386621,0.38941798212983536,-0.005452900831506949,-0.1258773000739684,-0.06268909189386468,-0.0049559868624428445,-0.772,-1.245,1.679,1.046
cell_carpet,0.2,-2.2689280275926285,1.599959135055542,-0.46270620454015504,-0.3889554212395876,-0.002405743602851014,-0.031246438076882266,0.00122931388798031,-0.06083057639933061,0.19423701572462182,0.3683646201345104,-0.006347330414249647,-0.1514671666880087,-0.08374245388918966,-0.005850416445185542,-0.872,-1.072,1.699,0.885
cell_carpet,0.2,-2.2689280275926285,1.7999277114868164,-0.4621937369590695,-0.3604419917519865,-0.1827772199883114,-0.030733970495796736,0.029742743375581415,-0.24120205278479098,0.16969309550547462,0.34606515991122433,-0.0070673706993735,-0.1760110869071559,-0.10604191411247571,-0.006570456730309395,-0.763,-1.16,1.821,0.735
cell_carpet,0.2,-2.2689280275926285,1.9999363422393799,-0.5205361081709869,-0.37684697162583103,0.08612534648749588,-0.08907634170771417,0.013337763501736877,0.02770051369101629,0.14257398456156833,0.3198437555349021,-0.0068095441760705495,-0.20313019785106218,-0.13226331848879797,-0.006312630207006445,-0.848,-1.269,1.82,0.811
cell_carpet,0.2,-2.2689280275926285,2.20000958442688,-0.5156728045582839,-0.34282497349463764,-0.13850828576804036,-0.08421303809501113,0.047359761632930264,-0.19693311856451995,0.11415354639283448,0.29228784068240987,-0.0064757753524435635,-0.23155063601979603,-0.15981923334129017,-0.005978861383379459,-0.885,-1.324,1.496,0.906
cell_carpet,0.2,-2.2689280275926285,2.3999264240264893,-0.5429475475056893,-0.3266000248399306,-0.11537703333674323,-0.11148778104241652,0.06358471028763729,-0.17380186613322282,0.08850930733166755,0.26731321045033957,-0.006274201132444732,-0.25719487508096295,-0.18479386357336047,-0.0057772871633806275,-0.983,-1.156,1.635,0.988
cell_carpet,0.2,-2.2689280275926285,2.5999085903167725,-0.586410837572167,-0.28246337213859934,-0.3317950086729219,-0.15495107110889428,0.10772136298896856,-0.3902198414694015,0.060257970964829384,0.23968910220166142,-0.005780108843243061,-0.28544621144780113,-0.21241797182203861,-0.005283194874178956,-1.036,-1.282,1.422,1.046
cell_carpet,0.2,-2.2689280275926285,2.799931287765503,-0.586410837572167,-0.28246337213859934,-0.3317950086729219,-0.15495107110889428,0.10772136298896856,-0.3902198414694015,0.03235955279600622,0.21221958764865087,-0.00553634361914465,-0.3133446296166243,-0.23988748637504917,-0.005039429650080545,-1.059,-1.462,1.705,1.093
cell_carpet,0.2,-2.2689280275926285,2.9999442100524902,-0.6201369224528545,-0.2568616031026835,-0.17652050766449368,-0.18867715598958168,0.13332313202488438,-0.23494534046097326,0.0041081280574878365,0.1844612619100162,-0.005425711600339201,-0.3415960543551427,-0.2676458121136839,-0.004928797631275096,-1.202,-1.368,1.868,1.206
cell_carpet,0.2,-2.2689280275926285,3.722761631011963,-0.6712673283690818,-0.20512017561447607,-0.4148331577509039,-0.23980756190580899,0.18506455951309184,-0.4732579905473835,-0.025772901801787342,0.15497580602317448,-0.005331955600158205,-0.37147708421441783,-0.2971312680005256,-0.0048350416310941,-1.109,-1.4,1.815,1.211
cell_carpet,0.2,0.9599310885968813,0.20000433921813965,-0.7911740660606686,-0.08204562364717104,-0.26237202020470146,-0.005413884801708013,7.700163466189958e-05,0.0229776875927607,-0.044307088012763424,0.13556586981308733,-0.006320141326239972,-2.942248648066248e-06,-4.294741505289634e-06,-1.8751096903758466e-06,-0.974,-0.965,1.273,1.007
cell_carpet,0.2,0.9599310885968813,0.39998888969421387,-0.7958143779039519,-0.08187777485178549,0.2875959611206832,-0.010054196644991298,0.0002448504300474469,0.5729456689181454,-0.034177950964719095,0.14045401467954288,-0.004584718671762684,0.010126194799396263,0.0048838501249502675,0.001733547544786912,0.368,1.781,-1.744,-0.677
cell_carpet,0.2,0.9599310885968813,0.5999617576599121,-0.7911740660606686,-0.08204562364717104,-0.26237202020470146,-0.005413884801708013,7.700163466189958e-05,0.0229776875927607,-0.016982391165924687,0.14560072766804877,-0.0024067490181674785,0.02732175459819067,0.010030563113456153,0.003911517198382118,0.719,1.839,-1.656,-0.942
cell_carpet,0.2,0.9599310885968813,0.7999861240386963,-0.7857601812589606,-0.08212262528183294,-0.28534970779746216,0.0,0.0,0.0,0.0022896311341088207,0.15701458150159728,-0.0020748488109065396,0.04659377689822418,0.021444416947004663,0.004243417405643057,0.731,1.822,-1.575,-0.829
cell_carpet,0.2,0.9599310885968813,1.0000121593475342,-0.7949394240823977,-0.08291378655399846,-0.24195615224615663,-0.009179242823437073,-0.0007911612721655248,0.04339355555130553,0.022792809848567342,0.1719001193900094,-0.0014466755063638082,0.0670969556126827,0.03632995483541679,0.004871590710185788,0.779,1.783,-1.578,-1.0
cell_carpet,0.2,0.9599310885968813,1.199967861175537,-0.7949394240823977,-0.08291378655399846,-0.24195615224615663,-0.009179242823437073,-0.0007911612721655248,0.04339355555130553,0.04501842177954731,0.19193363297399796,-0.0009506994518208682,0.08932256754366266,0.056363468419405344,0.005367566764728728,0.862,1.69,-1.528,-1.149
cell_carpet,0.2,0.9599310885968813,1.3999419212341309,-0.7795453563437642,-0.08469300578616175,-0.2628677312840341,0.006214824915196426,-0.002570380504328812,0.022481976513428037,0.06874350097907095,0.21533721927455762,-0.000625361527174891,0.1130476467431863,0.07976705471996501,0.005692904689374705,0.959,1.76,-1.531,-1.073
cell_carpet,0.2,0.9599310885968813,1.5999958515167236,-5.736460788481598,2.7762260825581717,0.5512733725626848,-4.950700607222638,2.8583487078400047,0.836623080360147,0.09282334873394002,0.2393120233457931,-0.0001471990491924023,0.1371274944980554,0.10374185879120049,0.006171067167357194,1.124,1.76,-1.511,-1.232
cell_carpet,0.2,0.9599310885968813,1.799980878829956,-5.736460788481598,2.7762260825581717,0.5512733725626848,-4.950700607222638,2.8583487078400047,0.836623080360147,0.11805475855572571,0.26457541855599703,4.6878678238858306e-05,0.16235890431984107,0.12900525400140442,0.006365144894788455,1.266,1.722,-1.456,-1.354
cell_carpet,0.2,0.9599310885968813,2.0000147819519043,-0.7358827035233417,-0.09727444863621519,-0.2957161904072506,0.0498774777356189,-0.015151823354382254,-0.010366482609788452,0.1434726247624703,0.29037858662589666,0.00018188927063054016,0.18777677052658565,0.15480842207130405,0.006500155487180136,1.335,1.811,-1.623,-1.538
cell_carpet,0.2,0.9599310885968813,2.200042963027954,-0.721048573044727,-0.1126899987017435,-0.5154247317301273,0.0647116082142336,-0.03056737341991056,-0.2300750239326651,0.16537294263364266,0.31352579243080664,0.0005869210180689531,0.209677088397758,0.17795562787621402,0.0069051872346185495,1.545,1.752,-1.517,-1.66
cell_carpet,0.2,0.9599310885968813,2.39998722076416,-0.6961658918710332,-0.1307718864486868,-0.283965784118222,0.08959428938792746,-0.04864926116685388,0.0013839236792401732,0.19397303409111452,0.34367082334669596,0.0005859834446650495,0.2382771798552299,0.20810065879210335,0.006904249661214646,1.426,1.967,-1.501,-1.813
cell_carpet,0.2,0.9599310885968813,2.6000592708587646,-0.6774902639537925,-0.15260166841322406,-0.23387498714597357,0.1082699173051681,-0.07047904313139113,0.05147472065148859,0.21636816050724655,0.36942712575764386,0.0010828972560683354,0.2606723062713619,0.23385696120305124,0.0074011634726179314,1.415,1.872,-1.473,-1.73
cell_carpet,0.2,0.9599310885968813,2.800037145614624,-0.631519129458889,-0.1988167807954017,-0.21241266759568783,0.15424105180007164,-0.11669415551356875,0.07293704020177433,0.24199172775132544,0.4006174223560429,0.0019698407863969155,0.2862958735154408,0.26504725780145033,0.008288107002946512,1.378,2.012,-1.415,-1.756
