motion_type,surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,odom_x,odom_y,odom_theta,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
spin,grass,0.2,0,2.400035858154297,0.0,0.0,0.0,-0.009286649656187196,0.008284792255473905,0.19139617662519576,-1.286,-1.459,-1.996,-2.379
spin,grass,0.2,0,2.599883794784546,0.0,0.0,0.0,-0.006576494804386573,0.005343566610197914,0.21002100829099055,-1.013,-1.279,-1.629,-2.355
spin,grass,0.2,0,2.8000071048736572,0.0,0.0,0.0,-0.005768078494038542,0.0028462901228748505,0.2298809824036984,-0.956,-1.103,-2.034,-1.991
spin,grass,0.2,0,2.999877452850342,0.0,0.0,0.0,-0.007031076807756276,0.002207698584109019,0.2485544475077559,-1.267,-1.417,-1.935,-2.082
spin,grass,0.2,0,3.2002499103546143,0.0,0.0,0.0,-0.007363970287958321,0.0012368276036786585,0.26892013897152667,-1.129,-1.18,-1.936,-2.351
spin,grass,0.2,0,3.3999500274658203,0.0,0.0,0.0,-0.007903224982652335,-0.0006362853538228186,0.2893986710864771,-1.314,-1.165,-1.869,-2.074
spin,grass,0.2,0,3.599851608276367,0.0,0.0,0.0,-0.010002640066753249,0.0022737232523204476,0.3068474077101394,-1.808,-1.659,-1.858,-1.764
spin,grass,0.2,0,3.8002002239227295,0.0,0.0,0.0,-0.010810706069946385,0.006738808484667624,0.32621104235509096,-1.619,-1.505,-1.832,-2.146
spin,grass,0.2,0,4.00014066696167,0.0,0.0,0.0,-0.010855682094372598,0.00503151410534608,0.34937674731387647,-1.016,-1.121,-1.687,-1.857
spin,grass,0.2,0,4.1998584270477295,0.0,0.0,0.0,-0.012187109135908286,0.005639169248771669,0.3737748632561477,-1.395,-1.23,-1.862,-1.918
spin,grass,0.2,0,4.40053391456604,0.0,0.0,0.0,-0.012120588826798062,0.004264008938239416,0.38813859789736477,-1.4,-1.474,-2.061,-2.526
spin,grass,0.2,0,4.5998547077178955,0.0,0.0,0.0,-0.01112424636122153,0.0034494462092114486,0.4104255501745323,-1.34,-1.104,-1.753,-1.8
spin,grass,0.2,0,4.799861907958984,0.0,0.0,0.0,-0.013320800328075616,0.004035305638782405,0.43057737667780555,-1.495,-1.329,-2.303,-1.881
spin,grass,0.2,0,4.999910831451416,0.0,0.0,0.0,-0.0132693762424409,0.005832271978256809,0.44821507064505006,-1.482,-1.631,-1.875,-2.003
spin,grass,0.2,0,5.200261831283569,0.0,0.0,0.0,-0.01079340922329719,0.006500247681073823,0.4663786409005734,-1.164,-1.508,-1.542,-1.912
spin,grass,0.2,0,5.400007963180542,0.0,0.0,0.0,-0.009340159558691635,0.006823623271468182,0.4865109389653043,-1.234,-1.661,-1.996,-1.77
spin,grass,0.2,0,5.600462198257446,0.0,0.0,0.0,-0.008510351587615067,0.006982364331479085,0.5084527449110282,-1.345,-1.562,-1.822,-2.258
spin,grass,0.2,0,5.8005969524383545,0.0,0.0,0.0,-0.007820981423905193,0.007087929603943277,0.5258341209461517,-1.468,-1.658,-1.97,-2.285
spin,grass,0.2,0,6.000629663467407,0.0,0.0,0.0,-0.008084999847241203,0.004451396271090091,0.5451666527617381,-1.009,-1.154,-1.767,-2.06
spin,grass,0.2,0,6.20039963722229,0.0,0.0,0.0,-0.007345873410010834,0.005020680474596972,0.5682618169823239,-1.304,-1.847,-1.46,-1.893
spin,grass,0.2,0,6.400439739227295,0.0,0.0,0.0,-0.004138490039262976,0.006550786170126555,0.584901778451667,-1.583,-1.946,-1.546,-2.298
spin,grass,0.2,0,6.600132942199707,0.0,0.0,0.0,-0.0026153973897758143,0.009805384850636756,0.6049265475658028,-1.455,-1.403,-1.477,-1.574
spin,grass,0.2,0,6.799956560134888,0.0,0.0,0.0,-0.0030694077772416006,0.010951332998946517,0.6262201951613109,-1.273,-1.648,-1.557,-2.152
spin,grass,0.2,0,7.0002827644348145,5.21282531869518,2.926815831528626,0.6031083335564666,-0.0038037796845653282,0.010407530643222695,0.6421625509583335,-1.626,-1.635,-2.133,-2.048
spin,grass,0.2,0,7.2001378536224365,5.21282531869518,2.926815831528626,0.6031083335564666,-0.00606136404755378,0.011825569304991512,0.6594889593460838,-1.35,-1.279,-1.626,-1.564
spin,grass,0.2,0,7.399900197982788,5.21282531869518,2.926815831528626,0.6031083335564666,-0.00519074480707829,0.013023929210065732,0.6830188747834224,-1.105,-1.664,-1.68,-1.781
spin,grass,0.2,0,7.599849700927734,5.21282531869518,2.926815831528626,0.6031083335564666,-0.00649237099606545,0.010487794307194487,0.7001491338950163,-1.489,-1.655,-2.12,-2.306
spin,grass,0.2,0,7.799858808517456,5.21282531869518,2.926815831528626,0.6031083335564666,-0.007671507571618885,0.009260223933318212,0.7152506087496149,-1.057,-1.222,-1.778,-1.9
spin,grass,0.2,0,7.999853134155273,5.21282531869518,2.926815831528626,0.6031083335564666,-0.009774221973601172,0.00897116426992628,0.7386130146832548,-1.334,-1.261,-1.989,-1.912
spin,grass,0.2,0,8.200202941894531,5.21282531869518,2.926815831528626,0.6031083335564666,-0.008969175615197778,0.009684224064032687,0.7539961656062053,-1.652,-1.867,-1.799,-2.148
spin,grass,0.2,0,8.399870157241821,5.21282531869518,2.926815831528626,0.6031083335564666,-0.007855879795634624,0.010649862010693734,0.7714898862762836,-1.579,-1.604,-1.697,-1.676
spin,grass,0.2,0,8.599860668182373,5.21282531869518,2.926815831528626,0.6031083335564666,-0.007933978569791056,0.010131194054864845,0.7934547074017637,-0.933,-1.191,-1.516,-1.686
spin,grass,0.2,0,8.799968957901001,5.21282531869518,2.926815831528626,0.6031083335564666,-0.006869055325965545,0.010267147351967931,0.8107144837584731,-1.628,-1.847,-1.936,-2.031
spin,grass,0.2,0,8.999995470046997,5.21282531869518,2.926815831528626,0.6031083335564666,-0.006788919202244392,0.009414636744891847,0.8254566664410086,-1.38,-1.523,-1.678,-2.33
spin,grass,0.2,0,9.199860334396362,5.21282531869518,2.926815831528626,0.6031083335564666,-0.00855128596474894,0.009142982686233425,0.8463976929078992,-0.876,-1.241,-1.684,-1.765
spin,grass,0.2,0,9.399892330169678,4.797484501990258,2.69547120631869,-0.5465330740022407,-0.009075866841287222,0.008565871001893488,0.8634538444359189,-1.391,-1.632,-2.083,-2.254
spin,grass,0.2,0,9.599870204925537,4.797484501990258,2.69547120631869,-0.5465330740022407,-0.009967120398073459,0.007623991804698027,0.8748686734658323,-1.379,-1.679,-2.181,-2.372
spin,grass,0.2,0,9.799838304519653,4.797484501990258,2.69547120631869,-0.5465330740022407,-0.012786846950583658,0.007110048625984244,0.8917783398389558,-0.926,-0.972,-2.139,-2.129
spin,grass,0.2,0,9.99999475479126,4.797484501990258,2.69547120631869,-0.5465330740022407,-0.01541196312506063,0.007630188050468334,0.9092665036687574,-1.468,-1.31,-1.968,-1.881
spin,grass,0.3,0,0.2000274658203125,0.0,0.0,0.0,3.503790367509474e-06,3.85034328354017e-06,8.86629967511432e-06,-0.997,-1.042,-1.661,-1.764
spin,grass,0.3,0,0.4000682830810547,0.0,0.0,0.0,0.0012095850934656094,0.00046955211719207357,-0.0019672841432185617,0.636,0.634,0.038,-0.044
spin,grass,0.3,0,0.5999984741210938,0.0,0.0,0.0,0.0008165484551224123,0.0007936227328991796,-0.0029212360515186164,0.969,0.933,0.319,0.159
spin,grass,0.3,0,0.7999944686889648,0.0,0.0,0.0,0.0009174370726361125,0.0007403011901756518,-0.004226959069033143,1.219,1.227,0.672,0.6
spin,grass,0.3,0,1.0000009536743164,0.0,0.0,0.0,0.0014441405780834526,0.0009603621684503016,-0.005896940785406812,1.574,1.497,0.976,0.93
spin,grass,0.3,0,1.2000360488891602,0.0,0.0,0.0,0.002159429614935371,0.0009499839092160234,-0.008415560904555974,1.865,1.737,1.278,1.142
spin,grass,0.3,0,1.4000005722045898,0.0,0.0,0.0,0.003356167810415228,0.0010449090556743368,-0.012918832648265322,1.949,1.83,1.491,1.493
spin,grass,0.3,0,1.5998589992523193,0.0,0.0,0.0,0.004926984239387672,0.0011174976697747585,-0.01874576213359147,2.244,2.033,1.804,1.723
