surface,motion_type,angle_deg,target_angle,I_total,I_total_avg,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
cell_carpet,straight,-180,-3.141592653589793,1.879448909299656,1.8439852021941572,linoleum,0.5925170604863508,0.11590584422869744,0.07501241614992948,0.2165646791350224,linoleum,0.5981204103365078,0.11482475955198211,0.07447817621982825,0.21257665389168193
cell_carpet,straight,-180,-3.141592653589793,1.827784156142365,1.8460262788621,linoleum,0.5917892197638215,0.11605365340102125,0.0750895841177967,0.21706754271736056,linoleum,0.5949548150501647,0.11543920647650169,0.07478388016881247,0.21482209830452126
cell_carpet,straight,-180,-3.141592653589793,1.6257175660160734,1.838372241357316,linoleum,0.5945036034171834,0.11550359103982037,0.07480300282733528,0.2151898027156609,linoleum,0.594729209233674,0.11547139875816104,0.07479344149807388,0.21500595051009108
cell_carpet,straight,-180,-3.141592653589793,1.9035591274397243,1.856741931368797,linoleum,0.5879202537711469,0.11684308685923257,0.0755036116178229,0.21973304775179764,linoleum,0.5913247315024105,0.11615724280869681,0.0751485265579484,0.2173694991309444
cell_carpet,straight,-180,-3.141592653589793,1.909299655568312,2.028702640642939,linoleum,0.5149903616061229,0.13257654594041693,0.08416116376817723,0.26827192868528293,linoleum,0.5531575465542667,0.12436689437455688,0.07965484516306283,0.2428207139081137
cell_carpet,straight,-180,-3.141592653589793,1.6475315729047073,1.8216609261385384,linoleum,0.6002877537350068,0.11434262577762119,0.0742038552786977,0.21116576520867442,linoleum,0.5767226501446368,0.11935476007608903,0.07692935022088027,0.22699323955839407
cell_carpet,straight,-180,-3.141592653589793,1.708381171067738,1.792703150912106,linoleum,0.6098497635887085,0.11246067367084624,0.07325211406538525,0.20443744867506003,linoleum,0.5932862068666725,0.1159077168734676,0.07509073214313274,0.215715344116727
cell_carpet,straight,-180,-3.141592653589793,1.5706084959816302,1.7518816175532592,linoleum,0.6223427237957756,0.11008655912399312,0.07209748508746816,0.19547323199276295,linoleum,0.6078144653312242,0.11299713799873037,0.07359410861530045,0.205594288054745
cell_carpet,straight,-180,-3.141592653589793,1.8461538461538465,1.7687205000637836,linoleum,0.6173285690833602,0.11102642085712784,0.0725471857896504,0.1990978242698616,linoleum,0.6125715172072922,0.11201177942792911,0.07307064720247543,0.2023460561623033
cell_carpet,square,-180,-3.141592653589793,7.319173363949483,7.319173363949483,rubber_carpet,0.0103856682962193,0.17720545792030745,0.8020138867030666,0.010394987080406638,rubber_carpet,0.3114785927517557,0.14460861867411826,0.43754226695277093,0.10637052162135495
cell_carpet,square,-180,-3.141592653589793,4.6509758897818605,5.985074626865671,rubber_carpet,0.00428397789906669,0.3554934295901629,0.6330936411094011,0.007128951401369249,rubber_carpet,0.15788128532541124,0.25005102413214064,0.5353179540310862,0.05674973651136211
cell_carpet,square,-180,-3.141592653589793,3.864523536165327,5.27822426329889,rubber_carpet,0.0029888083698395634,0.4376045711811997,0.5303944247947502,0.029012195654210475,rubber_carpet,0.0804350468476254,0.34382779765667015,0.5328561894129182,0.04288096608278629
cell_carpet,square,-180,-3.141592653589793,3.87256027554535,4.9268082663605055,rubber_carpet,0.0025416202960664887,0.45848916751151864,0.473792796308729,0.06517641588368592,rubber_carpet,0.04148833357184594,0.40115848258409437,0.5033244928608236,0.05402869098323611
cell_carpet,square,-180,-3.141592653589793,3.0011481056257177,4.541676234213548,grass,0.0021253474714467498,0.45486087013026216,0.40454691953752453,0.13846686286076654,rubber_carpet,0.021806840521646345,0.42800967635717824,0.45393570619917406,0.09624777692200132
cell_carpet,square,-180,-3.141592653589793,2.792192881745121,4.25009567546881,grass,0.0018715812791202792,0.43209697928705587,0.3490156251722863,0.21701581426153746,grass,0.011839210900383316,0.43005332782211714,0.4014756656857303,0.1566317955917694
cell_carpet,square,-180,-3.141592653589793,3.1194029850746263,4.088568148269641,grass,0.001803671707277266,0.4135908656493627,0.3187567683294127,0.2658486943139475,grass,0.006821441303830291,0.4218220967357399,0.36011621700757146,0.21124024495285842
cell_carpet,square,-180,-3.141592653589793,2.934557979334099,3.944316877152698,grass,0.0018729743640916038,0.3948015883162819,0.2929268202094801,0.3103986171101463,grass,0.004347207833960948,0.40831184252601094,0.32652151860852574,0.2608194310315024
