surface,angle_deg,target_angle,I_total_mean,I_total_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
cell_carpet,5,0.0872664625997164,2.117412935323383,0.5176027592914054,linoleum,0.6401117320217351,0.022445165308537997,0.002782638381413786,0.334660464288313,linoleum,0.6401117320217351,0.022445165308537997,0.002782638381413786,0.334660464288313
cell_carpet,10,0.1745329251994329,2.440030616150019,0.7508251488563427,cell_carpet,0.33713060938387585,0.06745554437900785,0.07514264934284208,0.5202711968942741,cell_carpet,0.33713060938387585,0.06745554437900785,0.07514264934284208,0.5202711968942741
cell_carpet,15,0.2617993877991494,2.8619813022798097,0.6120925006844855,cell_carpet,0.07323982293753216,0.11866128017839478,0.09032277121059991,0.717776125673473,cell_carpet,0.07323982293753216,0.11866128017839478,0.09032277121059991,0.717776125673473
cell_carpet,20,0.3490658503988659,3.4405704272161457,1.16255411940821,cell_carpet,0.004710586762881248,0.2788756962207994,0.1358100885410156,0.5806036284753038,cell_carpet,0.004710586762881248,0.2788756962207994,0.1358100885410156,0.5806036284753038
cell_carpet,25,0.4363323129985824,4.050434639986879,0.9307615265832982,cell_carpet,0.0013473835353043327,0.31183321799904634,0.13536845018685242,0.5514509482787969,cell_carpet,0.0013473835353043327,0.31183321799904634,0.13536845018685242,0.5514509482787969
cell_carpet,30,0.5235987755982988,4.518484500574052,0.8378691152179097,cell_carpet,0.0013676274464171222,0.27547477881882804,0.12190337809577759,0.6012542156389773,cell_carpet,0.0013676274464171222,0.27547477881882804,0.12190337809577759,0.6012542156389773
cell_carpet,35,0.6108652381980153,4.919058553386911,0.8457742266681837,cell_carpet,0.001407121549722851,0.2724587546507165,0.10382819371049334,0.6223059300890672,cell_carpet,0.001407121549722851,0.2724587546507165,0.10382819371049334,0.6223059300890672
cell_carpet,40,0.6981317007977318,5.048292192881745,0.7760636339302165,cell_carpet,0.0020407469011544696,0.20234657234546963,0.058183971984695354,0.7374287087686805,cell_carpet,0.0020407469011544696,0.20234657234546963,0.058183971984695354,0.7374287087686805
cell_carpet,45,0.7853981633974483,5.348686432092929,0.7261092761746659,cell_carpet,0.0018046157516673697,0.17315665318124773,0.03938176146461486,0.78565696960247,cell_carpet,0.0018046157516673697,0.17315665318124773,0.03938176146461486,0.78565696960247
cell_carpet,50,0.8726646259971648,5.931653947457284,0.8970547472123906,cell_carpet,0.028789466627721104,0.22786186704024003,0.06958076248933318,0.6737679038427057,cell_carpet,0.028789466627721104,0.22786186704024003,0.06958076248933318,0.6737679038427057
cell_carpet,55,0.9599310885968813,6.499961729812477,0.9090237563463048,cell_carpet,0.01328463766465154,0.2449027886711019,0.0659266589822915,0.6758859146819551,cell_carpet,0.01328463766465154,0.2449027886711019,0.0659266589822915,0.6758859146819551
cell_carpet,60,1.0471975511965976,6.7067738231917335,1.0816746972608158,cell_carpet,0.0024532517154598984,0.28092133116614393,0.06926559792322923,0.6473598191951669,cell_carpet,0.0024532517154598984,0.28092133116614393,0.06926559792322923,0.6473598191951669
cell_carpet,65,1.1344640137963142,7.014452623759033,0.6791992235416778,cell_carpet,0.002523744991350871,0.2733649321383603,0.05797199541655317,0.6661393274537357,cell_carpet,0.002523744991350871,0.2733649321383603,0.05797199541655317,0.6661393274537357
cell_carpet,70,1.2217304763960306,6.908993494068121,0.6066851704647349,cell_carpet,0.0024902779495790707,0.21295910151607322,0.029390301892497635,0.7551603186418501,cell_carpet,0.0024902779495790707,0.21295910151607322,0.029390301892497635,0.7551603186418501
cell_carpet,75,1.3089969389957472,6.949789513968619,0.995991718526115,cell_carpet,0.002612776085545436,0.19413635607327875,0.02271712864076858,0.7805337392004073,cell_carpet,0.002612776085545436,0.19413635607327875,0.02271712864076858,0.7805337392004073
cell_carpet,80,1.3962634015954636,6.864523536165327,0.5959305262494125,cell_carpet,0.003248481017931149,0.1969369831172299,0.016451743490262957,0.7833627923745761,cell_carpet,0.003248481017931149,0.1969369831172299,0.016451743490262957,0.7833627923745761
cell_carpet,85,1.4835298641951802,7.05750965452458,0.6347662959927589,cell_carpet,0.0030479211725641595,0.20241656638987987,0.016811316110107305,0.7777241963274487,cell_carpet,0.0030479211725641595,0.20241656638987987,0.016811316110107305,0.7777241963274487
cell_carpet,90,1.5707963267948966,7.304978603486066,0.9948806962948292,cell_carpet,0.0016335228531062598,0.1254146650301776,0.00848087619184357,0.8644709359248726,cell_carpet,0.0016335228531062598,0.1254146650301776,0.00848087619184357,0.8644709359248726
