surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
rubber_carpet,square,0.0,0.0705057707414344,1.7090216931536648,-1.7018550969847124,-0.42362680524502994,6,0.0,0.686655890131407,1.177682788145557,1.3525321124634184,0.8890372298943517,3.9050093661248417,1.4108597301269605
rubber_carpet,square,90.0,2.773065442020666,2.441194029850746,-2.7293111366245695,-3.216452353616533,6,1.5707963267948966,1.1049086474616716,1.5535068006918045,1.8383144421356297,1.320723314279081,11.160022962112514,3.2305959578419214
rubber_carpet,square,-180.0,-0.9986796785304249,-2.289368541905855,2.793214695752009,1.077703788748565,7,-3.141592653589793,0.9345643482327486,0.5142474926066654,0.6120801728489639,1.044064166613681,7.158966704936853,2.244781264595965
rubber_carpet,square,-90.0,-2.7194718714121695,-2.2769230769230764,2.6879563719862225,3.0636394948335246,7,-1.5707963267948966,0.994633008699375,1.4886262016588103,1.7325696736987635,1.24769808204184,10.747990815154992,3.1117155109259826
rubber_carpet,square,0.0,0.5980180071303401,2.265719983080549,-2.3228956432412837,-1.0591334823856426,7,0.0,0.8336798106764548,0.46243315849115163,0.5172226283067788,0.9933103051893529,6.245767115837816,1.995124395137609
rubber_carpet,square,90.0,2.6098048220436283,2.470757749712974,-2.4654649827784154,-3.173605051664753,7,1.5707963267948966,1.0228427785259362,1.5637260402372433,1.7055126358423067,1.2717079977604486,10.71963260619977,3.1084845732134685
rubber_carpet,square,-180.0,-0.9313892078071182,-2.3077382319173365,2.7344431687715263,1.1193111366245694,8,-3.141592653589793,0.900930337879893,0.5181951513827354,0.6152638607947404,1.0435053928015552,7.09288174512055,2.2232661350127985
rubber_carpet,square,-90.0,-2.5959357060849593,-2.2571756601607347,2.630998851894374,2.9841791044776116,8,-1.5707963267948966,0.9649294626976656,1.4514071879205288,1.7226751842213743,1.2198020176728843,10.468289322617679,3.028531969193023
rubber_carpet,square,0.0,0.705545350172216,2.392273249138921,-2.3443398392652126,-1.091435132032147,8,0.0,0.867598319279705,0.5548146394899132,0.5395778788109344,1.0160470111496442,6.533593570608496,2.0719855084559087
rubber_carpet,square,90.0,2.623022539126231,2.4767901383769413,-2.3744153725300623,-3.1208773944044954,8,1.5707963267948966,1.0600383737622008,1.6014815136942362,1.7441628728220893,1.340361116726043,10.59510544443773,3.07426736948569
