surface,motion_type,angle_deg,target_angle,I_total,I_total_avg
linoleum,straight,-180,-3.141592653589793,0.7807118254879448,1.0427350427350428
linoleum,straight,-180,-3.141592653589793,0.8760045924225028,1.036356678147723
linoleum,straight,-180,-3.141592653589793,1.095292766934558,1.0160734787600458
linoleum,straight,-180,-3.141592653589793,1.0068886337543055,1.0020410766679424
linoleum,straight,-180,-3.141592653589793,0.8737083811710679,0.9797168006123229
linoleum,straight,-180,-3.141592653589793,0.9035591274397244,0.9622400816430665
linoleum,straight,0,0.0,0.9827784156142365,0.7382319173363949
linoleum,straight,0,0.0,4.469575200918484,1.1415996938384998
linoleum,straight,0,0.0,0.9873708381171067,1.1801250159459116
linoleum,straight,0,0.0,0.8013777267508612,1.1824212271973467
linoleum,straight,0,0.0,0.8771526980482205,1.192243908661819
linoleum,straight,0,0.0,0.5843857634902413,1.1734915167750988
linoleum,straight,0,0.0,0.711825487944891,1.1828039290725858
linoleum,straight,0,0.0,0.7210103329506314,1.182548794489093
linoleum,straight,0,0.0,0.7692307692307692,1.2116341370072714
linoleum,straight,0,0.0,0.714121699196326,1.1817833907386146
linoleum,straight,0,0.0,0.5797933409873709,0.7495854063018242
linoleum,straight,0,0.0,0.8025258323765787,0.7290470723306544
linoleum,straight,0,0.0,0.7210103329506314,0.7201173619084068
linoleum,straight,0,0.0,0.5028702640642938,0.6785304247990815
linoleum,straight,0,0.0,0.5889781859931114,0.6790406939660671
linoleum,straight,0,0.0,0.6969001148105626,0.6773823191733639
linoleum,straight,0,0.0,0.6934557979334098,0.6743207041714504
linoleum,straight,0,0.0,0.6452353616532722,0.6605434366628397
linoleum,straight,0,0.0,0.7278989667049368,0.6620742441637963
linoleum,straight,0,0.0,0.8473019517795637,0.6917974231407068
linoleum,straight,-180,-3.141592653589793,0.021814006888633754,0.8391376451077943
linoleum,straight,-180,-3.141592653589793,2.585533869115959,1.0054853935450951
linoleum,straight,-180,-3.141592653589793,1.0998851894374282,1.0270442658502361
linoleum,straight,-180,-3.141592653589793,0.7841561423650977,1.0274269677254753
linoleum,straight,-180,-3.141592653589793,1.082663605051665,1.0503890802398266
linoleum,straight,-180,-3.141592653589793,0.8828932261768082,1.0267891312667432
linoleum,straight,-180,-3.141592653589793,0.9184845005740528,1.0169664498022708
linoleum,straight,-180,-3.141592653589793,1.148105625717566,1.0474550325296594
linoleum,straight,-180,-3.141592653589793,1.1446613088404134,1.0742441637964029
linoleum,straight,-180,-3.141592653589793,1.0734787600459244,1.1910958030361014
linoleum,straight,-180,-3.141592653589793,1.1125143513203215,1.0274269677254753
linoleum,straight,-180,-3.141592653589793,0.9311136624569459,1.008674575838755
linoleum,straight,-180,-3.141592653589793,1.1239954075774972,1.0464344941956882
linoleum,straight,-180,-3.141592653589793,0.8656716417910448,1.0223242760556195
linoleum,straight,-180,-3.141592653589793,0.8105625717566015,1.0142875366755963
linoleum,straight,-180,-3.141592653589793,1.0459242250287026,1.0284475060594462
linoleum,straight,-180,-3.141592653589793,1.0780711825487945,1.0206659012629162
linoleum,straight,-180,-3.141592653589793,1.1113662456946038,1.0169664498022708
linoleum,straight,-180,-3.141592653589793,0.9357060849598163,1.0016583747927033
linoleum,straight,-180,-3.141592653589793,0.9529276693455797,0.983926521239954
linoleum,straight,0,0.0,1.0287026406429391,0.7169281796147468
linoleum,straight,0,0.0,5.258323765786453,1.2210741165965047
linoleum,straight,0,0.0,1.2250287026406432,1.3013139431049878
linoleum,straight,0,0.0,0.7462686567164178,1.3187906620742442
linoleum,straight,0,0.0,0.5384615384615384,1.3011863758132416
linoleum,straight,0,0.0,0.817451205510907,1.3149636433218523
linoleum,straight,0,0.0,0.7588978185993112,1.3275928052047457
linoleum,straight,0,0.0,0.7761194029850746,1.3329506314580941
linoleum,straight,0,0.0,0.7703788748564868,1.3244036229110856
linoleum,straight,0,0.0,0.6865671641791045,1.2863885699706596
linoleum,straight,0,0.0,0.5786452353616532,0.7664242888123485
linoleum,straight,0,0.0,0.7497129735935706,0.7136114300293405
linoleum,straight,0,0.0,0.6394948335246842,0.7017476718969256
linoleum,straight,0,0.0,0.5464982778415615,0.7026406429391504
linoleum,straight,0,0.0,0.34213547646383474,0.6498277841561424
linoleum,straight,0,0.0,0.5097588978185993,0.6221456818471744
linoleum,straight,0,0.0,0.6073478760045925,0.6033932899604542
linoleum,straight,0,0.0,0.8323765786452355,0.6102819237147595
linoleum,straight,0,0.0,0.6245694603903559,0.6033932899604542
linoleum,straight,0,0.0,0.6394948335246842,0.6101543564230131
linoleum,square,0,0.0,2.706084959816303,2.706084959816303
linoleum,square,0,0.0,5.431687715269804,4.068886337543054
linoleum,square,0,0.0,1.6199770378874856,3.2525832376578645
linoleum,square,0,0.0,1.1825487944890931,2.735074626865672
linoleum,square,0,0.0,1.2250287026406432,2.433065442020666
linoleum,square,0,0.0,1.2411021814006888,2.2344048985840033
linoleum,square,0,0.0,1.026406429391504,2.0618336886993602
