surface,angle_deg,target_angle,I_total_mean,I_total_std,K_energy_mean,K_energy_std
linoleum,60,1.0471975511965976,3.819082724031664,0.45046584463257194,0.2974363492236498,0.03508300970658662
linoleum,65,1.1344640137963142,3.993712754906785,0.43995635565870256,0.3110368189179739,0.0342645136805843
linoleum,70,1.2217304763960306,4.177841561423651,0.40347480072763403,0.3253770686467018,0.0314232710847067
linoleum,75,1.3089969389957472,3.7525832376578645,0.8451710077152073,0.2922572614998337,0.06582328720523423
linoleum,80,1.3962634015954636,3.998679678530425,0.5660359017625638,0.31142365097588975,0.04408379297216229
linoleum,85,1.4835298641951802,3.930267689890628,0.5297257338332847,0.30609561447746325,0.041255898273620306
linoleum,90,1.5707963267948966,3.8882319173363955,0.5658493272375413,0.30282180041560713,0.04406926224591445
linoleum,95,1.6580627893946132,3.8804761617016137,0.8234500208645231,0.3022177696029294,0.06413162156265756
linoleum,100,1.7453292519943295,3.723907932863157,0.7680048852970316,0.2900239823102147,0.05981346458699622
linoleum,105,1.832595714594046,3.966360505166475,0.5358108797858353,0.30890658139925825,0.04172981929796225
linoleum,110,1.9198621771937625,4.170630364660215,0.5051621015610779,0.32481544896107595,0.03934284280070702
linoleum,115,2.007128639793479,3.8789896670493684,1.0555132985793574,0.3021019989913839,0.08220508555913997
linoleum,120,2.0943951023931957,3.711882893226177,0.5093659019019363,0.28908745274347175,0.0396702415811477
linoleum,125,2.181661564992912,3.906084959816303,0.5966027898309834,0.3042122242847588,0.04646439173138499
linoleum,130,2.2689280275926285,3.266032474987699,0.5092808319377646,0.2543638999211604,0.039663616194529946
linoleum,135,2.356194490192345,2.799021088887546,0.4321282886543724,0.2179922966423323,0.03365485114130626
linoleum,140,2.443460952792061,2.6700344431687713,0.39497211872622146,0.2079466077234246,0.030761068436621603
linoleum,145,2.530727415391778,2.5814852861200075,0.4126465766196297,0.2010502559283495,0.032137583848880824
linoleum,150,2.6179938779914944,2.418347821332896,0.3948442704912909,0.18834484589820064,0.03075111140897906
linoleum,155,2.705260340591211,2.419386583565688,0.3792252394473608,0.18842574638362058,0.029534675969420627
linoleum,160,2.792526803190927,2.2700465284911475,0.2963243540806019,0.17679490097283082,0.02307822072278832
linoleum,165,2.8797932657906435,2.00654420206659,0.27975466850656466,0.15627291293353507,0.02178774676842404
linoleum,170,2.9670597283903604,1.6832437005257117,0.32504636708458273,0.13109374614686228,0.02531513762340987
linoleum,175,3.0543261909900767,1.3232064529423886,0.42370819486408934,0.10305346206716424,0.032999080596891696
grass,-180,-3.141592653589793,3.5576772010393376,0.7627549692106583,0.2770776636323472,0.05940459261765253
grass,-175,-3.0543261909900767,3.203761412716637,0.6390706583845945,0.249514128716249,0.049771858129641335
grass,-170,-2.9670597283903604,3.3640588267453944,0.5017675951915883,0.26199835099263197,0.03907847314576232
grass,-165,-2.8797932657906435,3.519326444699579,0.5125845206304341,0.274090844602771,0.039920912821684904
grass,-160,-2.792526803190927,4.154933832859991,0.8165696265923708,0.323592977637071,0.06359576531093235
grass,-155,-2.705260340591211,4.816494450822809,1.0106057615615653,0.37511639025099763,0.07870761382878232
grass,-150,-2.6179938779914944,5.850287026406429,1.4345510649558246,0.4556298307170117,0.11172516082210472
grass,-145,-2.530727415391778,6.560384888743097,1.5923237852732526,0.5109334025500856,0.12401275586240285
grass,-140,-2.443460952792061,6.551364058826745,1.5930567278904373,0.5102308457030176,0.12406983862075058
grass,-135,-2.356194490192345,6.830140794005681,1.3712904295264792,0.5319424294396948,0.10679832005657935
