surface,angle_deg,target_angle,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
grass,-95.0,-1.6580627893946132,-2.1077406489818116,-1.9629584869176386,2.4643785122968156,2.154752553024352,1.1615426385280465,1.0992752035024262,1.327544338774819,1.4294980919405227,8.689830201220618,2.512415987720795
grass,-90.0,-1.5707963267948966,-2.22158438576349,-1.9616204690831558,2.510086927997376,2.3098791755508175,1.1078588704445316,1.043066223660566,1.2605314685205253,1.359269442476475,9.00317095839484,2.6024414189742937
grass,-85.0,-1.4835298641951802,-2.1953055236637327,-1.9933027171833142,2.3700089297104223,2.3288046944763368,1.113207291405587,1.1367050124580445,1.2985755521908793,1.5291134806944704,8.887421865033804,2.5669578826037016
grass,-80.0,-1.3962634015954636,-2.3726422830900447,-1.9646274123886067,2.2687660598108357,2.5076813733530154,1.091984111944956,1.151727502902649,1.2881972746730714,1.4876844899710553,9.113717128642502,2.6379751266269342
grass,-75.0,-1.3089969389957472,-2.1833947670554115,-1.8512901081636353,2.0587346667472355,2.658891775938123,1.1087548906738618,1.270172901165085,1.3044825690663775,1.4853076836725319,8.752311317904406,2.54204506788428
grass,-70.0,-1.2217304763960306,-2.2392980154174182,-1.672297851402329,1.71559783500082,2.566890820622164,1.0126886202561467,1.175428026033258,1.0927681252951618,1.4222571926577425,8.194084522442731,2.4020026198233357
grass,-65.0,-1.1344640137963142,-2.2319173363949485,-1.3879388482687776,1.477793220134147,2.6375611819445286,1.0429418859892259,1.1246256331848834,1.1649077501110445,1.5015165080595139,7.735210586742402,2.3084664037800584
grass,-60.0,-1.0471975511965976,-2.0035047434890325,-1.500453199589099,1.581062299836848,2.404193606864463,1.1172612384606506,1.1334045972493554,1.1716495816075618,1.3512267548121433,7.489213849779443,2.1975277035907577
grass,-55.0,-0.9599310885968813,-2.058976373194755,-1.0893709589703304,1.2520393981509454,2.3348842830382504,1.0882802062436263,1.2017734215025502,1.0964872478616974,1.5034228267069862,6.735271013354281,2.0328397836395076
grass,-50.0,-0.8726646259971648,-2.1354764638346726,-0.7951644492469778,0.9395556155872221,2.262983723914365,1.57141382031536,0.8096428396368656,0.8716474450890406,1.918239304517735,6.133180252583237,1.9302784021869737
grass,-45.0,-0.7853981633974483,-1.8360361653272101,-0.4683553386911596,0.8027411021814006,2.122919058553387,1.6379171829349835,0.8107137377756315,0.9117678465319633,1.978321165492164,5.230051664753157,1.697554166442219
grass,-40.0,-0.6981317007977318,-2.5424161245056767,-1.0951651996428118,1.186375813241485,3.31751498915678,0.39561982677331725,0.12643574902040558,0.1219931945933752,0.5112901771251022,8.141472126546754,2.574816291838643
grass,-35.0,-0.6108652381980153,-1.185634328358209,-0.03135763490241102,0.1317451205510907,1.2703788748564868,1.7102068623885824,0.7086979573839447,0.7972095271848717,2.0595379951244315,2.619115958668197,1.0048818930579244
grass,-30.0,-0.5235987755982988,-1.6676234213547645,-0.021558872305140957,0.13624186758515117,1.7897053195560657,1.0309589351606405,0.7080163689490079,0.7889086385307237,1.3977196429434189,3.615129480801122,1.41291958181869
grass,-25.0,-0.4363323129985824,-1.514963643321852,0.0007654037504783652,0.13555300420972063,1.6880214313050133,0.960625038093337,0.42008243432370557,0.47890053288301654,1.149011735818291,3.339303482587064,1.3088134560574487
grass,-20.0,-0.3490658503988659,-1.4210103329506312,0.04896670493685419,0.20068886337543054,1.680711825487945,0.8155953172489249,0.491392211480573,0.5094867148654845,0.992104728533676,3.3513777267508607,1.2677900997277958
grass,-15.0,-0.2617993877991494,-1.1944890929965557,0.3001913509376196,-0.06858017604286261,1.306620742441638,0.7345289492688633,0.3090728939302611,0.3512325320549919,0.7749660083608956,2.869881362418676,1.0326890889435234
grass,-10.0,-0.1745329251994329,-0.8125307528292602,0.4004428407413482,-0.14556339183204856,0.8786288338527145,0.8007673089727795,0.541330595055539,0.4434494579719818,0.8411239392351731,2.2371658192553716,0.7275487104043008
grass,-5.0,-0.0872664625997164,-0.9387676999617298,0.42352340859803544,-0.25577241995152444,1.1279499936216355,0.45997459672708507,0.33170632360345415,0.3350188452950825,0.5127129653402549,2.746013522132925,0.8881623817441519
grass,0.0,0.0,-0.6845989831064458,0.6729539117598818,-0.660270078180526,1.1249248264173637,0.28527598121346215,0.3134185968248673,0.2546856724427177,0.2419368361451398,3.1427477994642175,0.9258600928172865
grass,5.0,0.0872664625997164,-0.44741676234213545,0.9107921928817452,-0.872215843857635,0.6413892078071183,0.24873470920048252,0.4397310179090822,0.41361570376220147,0.3475008332244516,2.871814006888634,0.8540774821510054
grass,10.0,0.1745329251994329,-0.22811045984651643,1.1526980482204363,-1.1105806997401657,0.39410236268052456,0.26537058347569215,0.5113359654669658,0.5743441093596694,0.2955897824183575,2.885491570487643,0.9589275207313068
grass,15.0,0.2617993877991494,-0.11670493685419057,1.3818599311136626,-1.2497703788748566,0.10189437428243397,0.4235300685674326,0.6505393183139979,0.6867645302517648,0.3559799622306872,2.850229621125144,1.0788924544137346
grass,20.0,0.3490658503988659,0.6351633441185679,2.5025049577288385,-2.3068051351633443,-0.9379501095919005,0.31300486915562986,0.3752422154862737,0.3891498139997639,0.36932690771727006,6.382423546602651,2.07076451047541
grass,25.0,0.4363323129985824,0.1453864281829718,1.7044534412955465,-1.7031240558341894,-0.2748806574415373,0.49040123878249486,0.8652005226150892,1.0286495561732523,0.4875949783218752,3.8278445827542447,1.4021867583224228
grass,30.0,0.5235987755982988,0.5010114263845608,2.012519818489968,-1.9902684380296323,-0.563719862227325,0.605949274623113,1.0118599451672776,1.0719136548268957,0.5921518797331526,5.067519545131486,1.6911325410639995
grass,35.0,0.6108652381980153,0.6527253840686676,2.103274834618118,-2.257941063911213,-0.6577551801432399,0.7242969381743395,1.0743183585365434,1.331114788050221,0.8155315914050707,5.671696462741239,1.8596038535951387
grass,40.0,0.6981317007977318,0.6613088404133179,2.1838177533385705,-2.258505045622092,-0.881624267327331,0.7583702863449789,1.1355032858461063,1.334279880394082,0.923385864644532,5.985255906701312,1.9203071890510075
grass,45.0,0.7853981633974483,0.6329687594416581,2.0795818478457915,-2.189739561302798,-0.6906761737869357,0.9384578875259577,1.0654089634972213,1.317207865360245,1.2076779868048426,5.592966342377183,1.8248523557087517
grass,50.0,0.8726646259971648,1.1390847958012138,2.24192225684763,-2.3045760209939314,-1.4571100541249795,0.8628782038630246,1.080623530256671,1.2581596127883972,0.9197151833731542,7.142693127767754,2.138670988769224
grass,55.0,0.9599310885968813,1.3587527947307996,2.3644328962475076,-2.3051543899933535,-1.5641428485104842,1.0589045792721987,1.2161577552684524,1.3413971279315888,1.147457414316102,7.592482929482146,2.250310685529014
grass,60.0,1.0471975511965976,1.2551345834927925,2.3510651868860823,-2.3291873963515757,-1.5219415741803801,1.3508839981774408,1.1961901764627934,1.4295951978645614,1.4404411092583982,7.45732874091083,2.2233078089442238
grass,65.0,1.1344640137963142,1.4105753284857765,2.4306033932899602,-2.4171450440107156,-1.729238423268274,1.2426998692793287,1.152269646930851,1.3776951213136126,1.4638593429485716,7.987562189054726,2.3598816225204255
grass,70.0,1.2217304763960306,2.169482259034498,2.5384615384615383,-2.573123394018916,-2.9732108687332572,0.21611620096114592,0.2908625393862736,0.37300635782197183,0.38383582483162093,10.25427806024821,2.9684823553603303
grass,75.0,1.3089969389957472,1.7611393581542836,2.3326772729757805,-2.4186758515116726,-2.163905745995298,1.1667610345195683,1.1457192135728027,1.3450615439354543,1.3421243737141126,8.676398228637034,2.5176545469176688
grass,80.0,1.3962634015954636,1.9827237439177736,2.4436061450986823,-2.4600623257339675,-2.6457274069214365,1.0861774903014256,1.1141816747542201,1.2546161943342817,1.4556772130400861,9.53211962167186,2.7591525374959325
grass,85.0,1.4835298641951802,1.8468554662584515,2.0375047837734406,-1.980354637071055,-2.3150274269677253,1.2289372953126383,1.3391193573235594,1.4219709012504227,1.5486574412255265,8.179742314070673,2.3665180188364396
grass,90.0,1.5707963267948966,2.1214121699196324,2.3130309988518944,-2.148794489092997,-2.576406429391504,1.0491337427138263,1.0857696638718954,1.2699559560686138,1.3293164881524293,9.159644087256027,2.6510724134989028
grass,95.0,1.6580627893946132,2.144833524684271,2.1474167623421354,-2.174913892078071,-2.667164179104478,1.0736220148750604,1.1588962609398128,1.2752779860637817,1.4111953344066899,9.134328358208956,2.6445004032263046
grass,100.0,1.7453292519943295,2.123632847906218,2.090035651701009,-2.0540213910206053,-2.744757991419421,1.1680211109926875,1.3272174591630195,1.4408467657189223,1.5181007766598456,9.012447882047253,2.6169433262247126
grass,105.0,1.832595714594046,2.0393377243337967,1.9929300864100552,-1.860837512840655,-2.6519427155719377,1.0791704886536806,1.255945942816838,1.3035585172955486,1.4327389801039045,8.545048039156445,2.4878680332898107
grass,110.0,1.9198621771937625,2.191890199352886,1.872821208642104,-1.716156977351007,-2.7091117837386496,0.9976877328478589,1.106420949146287,1.0322700637734905,1.2873893073179599,8.489980169084646,2.4875572323093325
grass,115.0,2.007128639793479,2.0516647531572905,1.5929965556831231,-1.545350172215844,-2.474486541650721,1.3773381973871148,1.222055156095173,1.168101352250392,1.5775157980429333,7.664498022706979,2.252625722663089
grass,120.0,2.0943951023931957,2.1791044776119404,1.3533748262734906,-1.331198259713578,-2.633331319112937,1.1261831619032836,1.1593663598430095,1.1889374199578182,1.4145861452075579,7.497008882711946,2.2538837242713288
grass,125.0,2.181661564992912,2.219348601123935,1.136382863012871,-0.9057949120792798,-2.4365822708320746,1.099816907769548,1.2182691069447593,1.171017990539173,1.3410637038246669,6.69810864704816,2.079601502350489
grass,130.0,2.2689280275926285,2.1818841017584147,0.8096561725784035,-0.8196869901504622,-2.487038491751768,0.9889314375468325,0.9583835792514969,0.985059719643884,1.3323997356145076,6.298265756239049,2.020608253621522
grass,135.0,2.356194490192345,1.6365097588978186,0.46796785304247995,-0.29720627631075397,-1.702411021814007,1.7903542972040791,0.9752998052625808,1.0043805738965677,1.6792593147356225,4.10409491006506,1.4001123810808815
grass,145.0,2.530727415391778,1.8173161342608226,0.1555345444722091,-0.14783548321739717,-1.8904572161815358,1.2066534060668646,0.8463868154251837,0.8870765073397955,1.6065852329460384,4.011143378131965,1.518929675589869
grass,150.0,2.6179938779914944,2.633089612665418,1.182971780772252,-1.1484681853888452,-3.3753096863858842,0.4149607889817307,0.31014987568296704,0.25780448512629267,0.3247339621745827,8.3398392652124,2.64064778295423
grass,155.0,2.705260340591211,1.1689150401836967,-0.13920780711825487,0.21010332950631455,-1.2583955223880596,1.1074247708188916,0.7571801428949803,0.8181526679838158,1.2925076140085658,2.776621699196326,1.00222378312488
grass,160.0,2.792526803190927,1.5451084657683245,-0.07764819626563539,0.25693395371321526,-1.508973351864161,0.845350464058447,0.5360824444764909,0.5053194718602998,0.9608871376859722,3.388663967611336,1.254963944850692
grass,165.0,2.8797932657906435,1.0133307819874984,-0.14829697665518562,0.4619849470595739,-1.096568439852022,0.9424030032440394,0.6402709313356839,0.5916444342343684,1.0372864304848675,2.72018114555428,0.9039629168205534
grass,170.0,2.9670597283903604,1.1827401454267126,-0.3458349279244802,0.6468299528001021,-1.0403112641918613,0.6200712366748788,0.3569550908571815,0.27562276295136984,0.6772895817061673,3.215716290343156,0.9949801292978693
grass,175.0,3.0543261909900767,0.6338818726878428,-0.5263426457456308,0.8059063656078582,-0.6235489220563847,0.6436537732825943,0.4268837780388011,0.45012846234877135,0.6707799440098848,2.5896798060977164,0.7519155798551839
rubber_carpet,-180.0,-3.141592653589793,1.21568729777685,-0.25200918484500573,0.27982465295898135,-1.3106147583759524,0.2963197899279108,0.31774373237577286,0.3263887441316632,0.3034779459204835,3.0581358939567895,1.0545601155007496
rubber_carpet,-175.0,-3.0543261909900767,0.7186567164179105,-0.6987944890929966,0.7769804822043628,-0.7774397244546497,0.3961349675320795,0.4835887741641112,0.5468397687511334,0.35070075289366487,2.9718714121699197,0.8588360902928469
rubber_carpet,-170.0,-2.9670597283903604,-0.21888633754305398,-1.7884615384615383,1.9373708381171069,0.28105625717566013,0.27370710242539215,0.5019765736266578,0.56922380940268,0.2861584798899908,4.225774971297359,1.5349012648158153
rubber_carpet,-165.0,-2.8797932657906435,0.14345579793340985,-1.4008036739380023,1.528300803673938,-0.13714121699196327,0.666071214515899,0.8744511618927009,0.9884586398644115,0.6918787584635182,3.2097014925373135,1.2017855001772373
rubber_carpet,-160.0,-2.792526803190927,-0.05683122847301953,-1.6523849285043315,1.748877987683958,0.0809414466130884,0.8198930227366684,1.080604613394214,1.204271210129285,0.8469321889383461,3.539035591274397,1.3898555304345201
rubber_carpet,-155.0,-2.705260340591211,-0.34166579688967746,-1.8695334516230038,2.165170650245277,0.3393173990188916,0.8649748163027313,1.124447212434771,1.4134668343795425,0.9939378749869532,4.715687297776849,1.6726711676537642
rubber_carpet,-150.0,-2.6179938779914944,-0.5373134328358209,-2.1003444316877156,2.1854764638346724,0.4691159586681975,0.9829107663954738,1.290405263067433,1.4632946187373188,1.0213353295813672,5.292250287026406,1.7978188561575017
